account_id,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,trans_ts,rule_flags
428b796c-9983-420f-ad54-c6eafbab7178,2024-08-15 06:25:06,4604203678991342,fraud_Bode-Schuster,kids_pets,12.35,Kevin,Williams,M,North Deborah,MH,5007,-36.5336185,-92.321758,1121209,Chartered legal executive (England and Wales),1952-05-18,sim_37c68c6f-69a1-4549-8c22-329625adb087,1723699506,29.922288,-99.326071,0,2024-08-15 06:25:06,['RULE_VIOLATION:LOCATION_FAR_FROM_HOME (7393km > 500km)']
428b796c-9983-420f-ad54-c6eafbab7178,2024-08-15 10:57:50,4604203678991342,fraud_Dibbert and Sons,entertainment,65.77,Kevin,Williams,M,North Deborah,MH,5007,-36.5336185,-92.321758,1121209,Chartered legal executive (England and Wales),1952-05-18,sim_05d638c6-c9bb-4c04-89c7-ba419d5646ec,1723715870,32.299135,-86.007637,0,2024-08-15 10:57:50,['RULE_VIOLATION:LOCATION_FAR_FROM_HOME (7648km > 500km)']
428b796c-9983-420f-ad54-c6eafbab7178,2024-08-15 11:54:41,4604203678991342,fraud_Schroeder Group,health_fitness,73.03,Kevin,Williams,M,North Deborah,MH,5007,-36.5336185,-92.321758,1121209,Chartered legal executive (England and Wales),1952-05-18,sim_759824e2-f7ff-44ff-ad1d-16667b3ff82b,1723719281,46.61257,-96.105067,0,2024-08-15 11:54:41,['RULE_VIOLATION:LOCATION_FAR_FROM_HOME (9217km > 500km)']
428b796c-9983-420f-ad54-c6eafbab7178,2024-08-15 14:29:36,4604203678991342,fraud_Goyette-Gerhold,kids_pets,21.02,Kevin,Williams,M,North Deborah,MH,5007,-36.5336185,-92.321758,1121209,Chartered legal executive (England and Wales),1952-05-18,sim_90f69c66-e946-40ad-b801-40a0d28b0d6e,1723728576,42.960227,-71.887293,0,2024-08-15 14:29:36,['RULE_VIOLATION:LOCATION_FAR_FROM_HOME (9044km > 500km)']
428b796c-9983-420f-ad54-c6eafbab7178,2024-08-15 17:04:32,4604203678991342,fraud_Kling Inc,gas_transport,64.09,Kevin,Williams,M,North Deborah,MH,5007,-36.5336185,-92.321758,1121209,Chartered legal executive (England and Wales),1952-05-18,sim_39d93bb5-8f32-4241-a12d-f0dbb462357b,1723737872,35.555544,-86.823812,0,2024-08-15 17:04:32,['RULE_VIOLATION:LOCATION_FAR_FROM_HOME (8001km > 500km)']
428b796c-9983-420f-ad54-c6eafbab7178,2024-08-15 19:31:06,4604203678991342,fraud_Kling-Grant,grocery_net,35.64,Kevin,Williams,M,North Deborah,MH,5007,-36.5336185,-92.321758,1121209,Chartered legal executive (England and Wales),1952-05-18,sim_99efe690-e9ec-446e-93ac-83059e3b0c3b,1723746666,38.303476,-77.199872,0,2024-08-15 19:31:06,['RULE_VIOLATION:LOCATION_FAR_FROM_HOME (8431km > 500km)']
428b796c-9983-420f-ad54-c6eafbab7178,2024-08-15 20:30:30,4604203678991342,fraud_Heathcote LLC,shopping_net,231.33,Kevin,Williams,M,North Deborah,MH,5007,-36.5336185,-92.321758,1121209,Chartered legal executive (England and Wales),1952-05-18,sim_7d97f073-f3b6-4c48-9cbe-d9327460ee6b,1723750230,33.9113,-80.622483,0,2024-08-15 20:30:30,['RULE_VIOLATION:LOCATION_FAR_FROM_HOME (7893km > 500km)']
428b796c-9983-420f-ad54-c6eafbab7178,2024-08-15 23:22:45,4604203678991342,fraud_Cummerata-Hilpert,entertainment,158.58,Kevin,Williams,M,North Deborah,MH,5007,-36.5336185,-92.321758,1121209,Chartered legal executive (England and Wales),1952-05-18,sim_73d12fdd-64c2-44c2-8406-57422584d7b6,1723760565,44.803044,-94.016373,0,2024-08-15 23:22:45,['RULE_VIOLATION:LOCATION_FAR_FROM_HOME (9009km > 500km)']
428b796c-9983-420f-ad54-c6eafbab7178,2024-08-16 04:47:33,4604203678991342,"fraud_Nienow, Ankunding and Collier",misc_pos,3.52,Kevin,Williams,M,North Deborah,MH,5007,-36.5336185,-92.321758,1121209,Chartered legal executive (England and Wales),1952-05-18,sim_3e75b739-6fdc-43b0-b769-f21e472fe536,1723780053,38.683892,-89.83247800000001,0,2024-08-16 04:47:33,['RULE_VIOLATION:LOCATION_FAR_FROM_HOME (8332km > 500km)']
428b796c-9983-420f-ad54-c6eafbab7178,2024-08-16 07:46:08,4604203678991342,"fraud_Schroeder, Wolff and Hermiston",travel,8.21,Kevin,Williams,M,North Deborah,MH,5007,-36.5336185,-92.321758,1121209,Chartered legal executive (England and Wales),1952-05-18,sim_ee638a31-cf7f-4dd7-836a-c6f473890869,1723790768,41.003112,-97.787302,0,2024-08-16 07:46:08,['RULE_VIOLATION:LOCATION_FAR_FROM_HOME (8604km > 500km)']
428b796c-9983-420f-ad54-c6eafbab7178,2024-08-16 10:12:29,4604203678991342,"fraud_Cole, Hills and Jewess",home,81.05,Kevin,Williams,M,North Deborah,MH,5007,-36.5336185,-92.321758,1121209,Chartered legal executive (England and Wales),1952-05-18,sim_172dc4de-20ff-4e93-92c4-b82f5de5bc78,1723799549,39.636303000000005,-75.901841,0,2024-08-16 10:12:29,['RULE_VIOLATION:LOCATION_FAR_FROM_HOME (8600km > 500km)']
428b796c-9983-420f-ad54-c6eafbab7178,2024-08-16 11:36:58,4604203678991342,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,2.52,Kevin,Williams,M,North Deborah,MH,5007,-36.5336185,-92.321758,1121209,Chartered legal executive (England and Wales),1952-05-18,sim_4fb7a238-b398-4679-810c-e90e59faf1a0,1723804618,32.335166,-106.194795,0,2024-08-16 11:36:58,['RULE_VIOLATION:LOCATION_FAR_FROM_HOME (7759km > 500km)']
428b796c-9983-420f-ad54-c6eafbab7178,2024-08-16 13:38:34,4604203678991342,"fraud_Heller, Gutmann and Zieme",grocery_pos,222.45,Kevin,Williams,M,North Deborah,MH,5007,-36.5336185,-92.321758,1121209,Chartered legal executive (England and Wales),1952-05-18,sim_9c81f648-f627-4068-8651-b2778fa97208,1723811914,40.594535,-76.232558,0,2024-08-16 13:38:34,['RULE_VIOLATION:LOCATION_FAR_FROM_HOME (8697km > 500km)']
428b796c-9983-420f-ad54-c6eafbab7178,2024-08-16 14:17:04,4604203678991342,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,62.23,Kevin,Williams,M,North Deborah,MH,5007,-36.5336185,-92.321758,1121209,Chartered legal executive (England and Wales),1952-05-18,sim_54441b33-0266-4482-81b8-490403f5b4a6,1723814224,41.745464,-105.561947,0,2024-08-16 14:17:04,['RULE_VIOLATION:LOCATION_FAR_FROM_HOME (8772km > 500km)']
428b796c-9983-420f-ad54-c6eafbab7178,2024-08-16 20:11:59,4604203678991342,fraud_Koepp-Parker,grocery_pos,108.35,Kevin,Williams,M,North Deborah,MH,5007,-36.5336185,-92.321758,1121209,Chartered legal executive (England and Wales),1952-05-18,sim_c409aaf3-6cff-4f97-b919-e11a86683203,1723835519,43.936814,-104.088191,0,2024-08-16 20:11:59,['RULE_VIOLATION:LOCATION_FAR_FROM_HOME (8991km > 500km)']
428b796c-9983-420f-ad54-c6eafbab7178,2024-08-16 22:25:56,4604203678991342,fraud_Pacocha-Weissnat,kids_pets,66.71,Kevin,Williams,M,North Deborah,MH,5007,-36.5336185,-92.321758,1121209,Chartered legal executive (England and Wales),1952-05-18,sim_51bfbcb4-54c2-4f54-8812-3342ac764699,1723843556,37.94657,-93.397385,0,2024-08-16 22:25:56,['RULE_VIOLATION:LOCATION_FAR_FROM_HOME (8247km > 500km)']
428b796c-9983-420f-ad54-c6eafbab7178,2024-08-17 02:09:10,4604203678991342,fraud_Bradtke PLC,grocery_pos,100.8,Kevin,Williams,M,North Deborah,MH,5007,-36.5336185,-92.321758,1121209,Chartered legal executive (England and Wales),1952-05-18,sim_5bce5c58-07e5-447f-b6cf-13de39cadbc7,1723856950,45.410104,-122.145026,0,2024-08-17 02:09:10,['RULE_VIOLATION:LOCATION_FAR_FROM_HOME (9557km > 500km)']
428b796c-9983-420f-ad54-c6eafbab7178,2024-08-17 06:11:59,4604203678991342,fraud_Bode-Schuster,kids_pets,54.04,Kevin,Williams,M,North Deborah,MH,5007,-36.5336185,-92.321758,1121209,Chartered legal executive (England and Wales),1952-05-18,sim_a950267a-0065-4717-8ede-24b496f85745,1723871519,38.918398,-83.327196,0,2024-08-17 06:11:59,['RULE_VIOLATION:LOCATION_FAR_FROM_HOME (8405km > 500km)']
